ProbeID	Ptr	Name	Description
209378_s_at	2028125	CCSER2	 coiled-coil serine-rich protein 2
209379_s_at	2028346	CCSER2	 coiled-coil serine-rich protein 2
209380_s_at	2028566	ABCC5	 ATP-binding cassette, sub-family C (CFTR/MRP), member 5
209381_x_at	2028806	SF3A2	 splicing factor 3a, subunit 2, 66kDa
209382_at	2029030	POLR3C	 polymerase (RNA) III (DNA directed) polypeptide C (62kD)
209383_at	2029270	DDIT3	 DNA-damage-inducible transcript 3
209384_at	2029489	PROSC	 proline synthetase co-transcribed homolog (bacterial)
209385_s_at	2029727	PROSC	 proline synthetase co-transcribed homolog (bacterial)
209386_at	2029966	TM4SF1	 transmembrane 4 L six family member 1
209387_s_at	2030187	TM4SF1	 transmembrane 4 L six family member 1
209388_at	2030413	PAPOLA	 poly(A) polymerase alpha
209389_x_at	2030622	DBI	 diazepam binding inhibitor (GABA receptor modulator, acyl-CoA binding protein)
209390_at	2030885	TSC1	 tuberous sclerosis 1
209391_at	2031088	DPM2	 dolichyl-phosphate mannosyltransferase polypeptide 2, regulatory subunit
209392_at	2031342	ENPP2	 ectonucleotide pyrophosphatase/phosphodiesterase 2
209393_s_at	2031578	EIF4E2	 eukaryotic translation initiation factor 4E family member 2
209394_at	2031821	ASMTL	 acetylserotonin O-methyltransferase-like
209395_at	2032047	CHI3L1	 chitinase 3-like 1 (cartilage glycoprotein-39)
209396_s_at	2032284	CHI3L1	 chitinase 3-like 1 (cartilage glycoprotein-39)
209397_at	2032523	ME2	 malic enzyme 2, NAD(+)-dependent, mitochondrial
209398_at	2032753	HIST1H1C	 histone cluster 1, H1c
209399_at	2032962	HLCS	 holocarboxylase synthetase (biotin-(proprionyl-CoA-carboxylase (ATP-hydrolysing)) ligase)
209400_at	2033234	SLC12A4	 solute carrier family 12 (potassium/chloride transporter), member 4
209401_s_at	2033489	SLC12A4	 solute carrier family 12 (potassium/chloride transporter), member 4
209402_s_at	2033744	SLC12A4	 solute carrier family 12 (potassium/chloride transporter), member 4
209403_at	2034001	LOC101060321 /// LOC101060351 /// LOC101060376 /// LOC101060389 /// LOC102723859 /// LOC102724862 /// TBC1D3 /// TBC1D3C /// TBC1D3F /// TBC1D3H	 TBC1 domain family member-like /// TBC1 domain family member-like /// TBC1 domain family member 3F-like /// TBC1 domain family member-like /// TBC1 domain family member-like /// TBC1 domain family member-like /// TBC1 domain family, member 3 /// TBC1 domain family, member 3C /// TBC1 domain family, member 3F /// TBC1 domain family, member 3H
209404_s_at	2034669	TMED7 /// TMED7-TICAM2	 transmembrane emp24 protein transport domain containing 7 /// TMED7-TICAM2 readthrough
209405_s_at	2034960	FAM3A	 family with sequence similarity 3, member A
209406_at	2035191	BAG2	 BCL2-associated athanogene 2
209407_s_at	2035402	DEAF1	 DEAF1 transcription factor
209408_at	2035615	KIF2C	 kinesin family member 2C
209409_at	2035824	GRB10	 growth factor receptor-bound protein 10
209410_s_at	2036048	GRB10	 growth factor receptor-bound protein 10
209411_s_at	2036274	GGA3	 golgi-associated, gamma adaptin ear containing, ARF binding protein 3
209412_at	2036529	LOC102724200 /// TRAPPC10	 trafficking protein particle complex subunit 10-like /// trafficking protein particle complex 10
209413_at	2036830	B4GALT2	 UDP-Gal
209414_at	2037081	FZR1	 fizzy/cell division cycle 20 related 1 (Drosophila)
209415_at	2037317	FZR1	 fizzy/cell division cycle 20 related 1 (Drosophila)
209416_s_at	2037552	FZR1	 fizzy/cell division cycle 20 related 1 (Drosophila)
209417_s_at	2037788	IFI35	 interferon-induced protein 35
209418_s_at	2038004	THOC5	 THO complex 5
209419_at	2038205	THOC5	 THO complex 5
209420_s_at	2038405	SMPD1	 sphingomyelin phosphodiesterase 1, acid lysosomal
209421_at	2038642	MSH2	 mutS homolog 2
209422_at	2038839	PHF20	 PHD finger protein 20
209423_s_at	2039045	PHF20	 PHD finger protein 20
209424_s_at	2039253	AMACR /// C1QTNF3-AMACR	 alpha-methylacyl-CoA racemase /// C1QTNF3-AMACR readthrough (NMD candidate)
209425_at	2039533	AMACR /// C1QTNF3-AMACR	 alpha-methylacyl-CoA racemase /// C1QTNF3-AMACR readthrough (NMD candidate)
209426_s_at	2039810	AMACR /// C1QTNF3-AMACR	 alpha-methylacyl-CoA racemase /// C1QTNF3-AMACR readthrough (NMD candidate)
209427_at	2040091	SMTN	 smoothelin
209428_s_at	2040284	ZFPL1	 zinc finger protein-like 1
209429_x_at	2040497	EIF2B4	 eukaryotic translation initiation factor 2B, subunit 4 delta, 67kDa
209430_at	2040749	BTAF1	 BTAF1 RNA polymerase II, B-TFIID transcription factor-associated, 170kDa
209431_s_at	2041005	PATZ1	 POZ (BTB) and AT hook containing zinc finger 1
209432_s_at	2041237	CREB3	 cAMP responsive element binding protein 3
209433_s_at	2041466	PPAT	 phosphoribosyl pyrophosphate amidotransferase
209434_s_at	2041697	PPAT	 phosphoribosyl pyrophosphate amidotransferase
209435_s_at	2041927	ARHGEF2	 Rho/Rac guanine nucleotide exchange factor (GEF) 2
209436_at	2042165	SPON1	 spondin 1, extracellular matrix protein
209437_s_at	2042389	SPON1	 spondin 1, extracellular matrix protein
209438_at	2042613	PHKA2	 phosphorylase kinase, alpha 2 (liver)
209439_s_at	2042836	PHKA2	 phosphorylase kinase, alpha 2 (liver)
209440_at	2043057	PRPS1	 phosphoribosyl pyrophosphate synthetase 1
209441_at	2043282	RHOBTB2	 Rho-related BTB domain containing 2
209442_x_at	2043504	ANK3	 ankyrin 3, node of Ranvier (ankyrin G)
209443_at	2043729	SERPINA5	 serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 5
209444_at	2044002	RAP1GDS1	 RAP1, GTP-GDP dissociation stimulator 1
209445_x_at	2044228	COA1	 cytochrome c oxidase assembly factor 1 homolog (S. cerevisiae)
209446_s_at	2044475	---	 ---
209447_at	2044661	SYNE1	 spectrin repeat containing, nuclear envelope 1
209448_at	2044892	HTATIP2	 HIV-1 Tat interactive protein 2, 30kDa
209449_at	2045117	LSM2	 LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae)
209450_at	2045362	OSGEP	 O-sialoglycoprotein endopeptidase
209451_at	2045580	TANK	 TRAF family member-associated NFKB activator
209452_s_at	2045806	VTI1B	 vesicle transport through interaction with t-SNAREs 1B
209453_at	2046046	SLC9A1	 solute carrier family 9, subfamily A (NHE1, cation proton antiporter 1), member 1
209454_s_at	2046313	TEAD3	 TEA domain family member 3
209455_at	2046527	FBXW11	 F-box and WD repeat domain containing 11
209456_s_at	2046753	FBXW11	 F-box and WD repeat domain containing 11
209457_at	2046982	DUSP5	 dual specificity phosphatase 5
209458_x_at	2047197	HBA1 /// HBA2	 hemoglobin, alpha 1 /// hemoglobin, alpha 2
209459_s_at	2047435	ABAT	 4-aminobutyrate aminotransferase
209460_at	2047651	ABAT	 4-aminobutyrate aminotransferase
209461_x_at	2047867	WDR18	 WD repeat domain 18
209462_at	2048072	APLP1	 amyloid beta (A4) precursor-like protein 1
209463_s_at	2048299	TAF12	 TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 20kDa
209464_at	2048565	AURKB	 aurora kinase B
209465_x_at	2048765	PTN	 pleiotrophin
209466_x_at	2048962	PTN	 pleiotrophin
209467_s_at	2049157	MKNK1	 MAP kinase interacting serine/threonine kinase 1
209468_at	2049390	LRP5	 low density lipoprotein receptor-related protein 5
209469_at	2049624	GPM6A	 glycoprotein M6A
209470_s_at	2049826	GPM6A	 glycoprotein M6A
209471_s_at	2050030	FNTA	 farnesyltransferase, CAAX box, alpha
209472_at	2050251	CCBL2	 cysteine conjugate-beta lyase 2
209473_at	2050465	ENTPD1	 ectonucleoside triphosphate diphosphohydrolase 1
209474_s_at	2050699	ENTPD1	 ectonucleoside triphosphate diphosphohydrolase 1
209475_at	2050936	MIR6125 /// USP15	 microRNA 6125 /// ubiquitin specific peptidase 15
209476_at	2051183	TMX1	 thioredoxin-related transmembrane protein 1
209477_at	2051410	EMD	 emerin
209478_at	2051597	STRA13	 stimulated by retinoic acid 13
209479_at	2051812	CCDC28A	 coiled-coil domain containing 28A
209480_at	2052029	HLA-DQB1	 major histocompatibility complex, class II, DQ beta 1
209481_at	2052270	SNRK	 SNF related kinase
209482_at	2052471	POP7	 processing of precursor 7, ribonuclease P/MRP subunit (S. cerevisiae)
209483_s_at	2052725	NSL1	 NSL1, MIS12 kinetochore complex component
209484_s_at	2052954	NSL1	 NSL1, MIS12 kinetochore complex component
209485_s_at	2053181	OSBPL1A	 oxysterol binding protein-like 1A
209486_at	2053403	UTP3	 UTP3, small subunit (SSU) processome component, homolog (S. cerevisiae)
209487_at	2053659	RBPMS	 RNA binding protein with multiple splicing
209488_s_at	2053887	RBPMS	 RNA binding protein with multiple splicing
209489_at	2054115	CELF1	 CUGBP, Elav-like family member 1
209490_s_at	2054326	EGFL8 /// PPT2	 EGF-like-domain, multiple 8 /// palmitoyl-protein thioesterase 2
209491_s_at	2054585	AMPD3 /// CAND1.11	 adenosine monophosphate deaminase 3 /// uncharacterized LOC100130460
209492_x_at	2054854	ATP5I	 ATP synthase, H+ transporting, mitochondrial Fo complex, subunit E
209493_at	2055107	PDZD2	 PDZ domain containing 2
209494_s_at	2055316	PATZ1	 POZ (BTB) and AT hook containing zinc finger 1
209495_at	2055550	CEP250	 centrosomal protein 250kDa
209496_at	2055763	RARRES2	 retinoic acid receptor responder (tazarotene induced) 2
209497_s_at	2056004	RBM4B	 RNA binding motif protein 4B
209498_at	2056217	CEACAM1	 carcinoembryonic antigen-related cell adhesion molecule 1 (biliary glycoprotein)
209499_x_at	2056482	TNFSF12-TNFSF13 /// TNFSF13	 TNFSF12-TNFSF13 readthrough /// tumor necrosis factor (ligand) superfamily, member 13
209500_x_at	2056777	TNFSF12-TNFSF13 /// TNFSF13	 TNFSF12-TNFSF13 readthrough /// tumor necrosis factor (ligand) superfamily, member 13
209501_at	2057071	CDR2 /// LOC101060399	 cerebellar degeneration-related protein 2, 62kDa /// cerebellar degeneration-related protein 2-like
209502_s_at	2057369	BAIAP2	 BAI1-associated protein 2
209503_s_at	2057582	PSMC5	 proteasome (prosome, macropain) 26S subunit, ATPase, 5
209504_s_at	2057823	PLEKHB1	 pleckstrin homology domain containing, family B (evectins) member 1
209505_at	2058080	NR2F1	 nuclear receptor subfamily 2, group F, member 1
209506_s_at	2058312	NR2F1 /// NR2F2	 nuclear receptor subfamily 2, group F, member 1 /// nuclear receptor subfamily 2, group F, member 2
209507_at	2058605	RPA3	 replication protein A3, 14kDa
209508_x_at	2058817	CFLAR	 CASP8 and FADD-like apoptosis regulator
209509_s_at	2059043	DPAGT1	 dolichyl-phosphate (UDP-N-acetylglucosamine) N-acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase)
209510_at	2059341	RNF139	 ring finger protein 139
209511_at	2059551	POLR2F	 polymerase (RNA) II (DNA directed) polypeptide F
209512_at	2059785	HSDL2	 hydroxysteroid dehydrogenase like 2
209513_s_at	2060003	HSDL2	 hydroxysteroid dehydrogenase like 2
209514_s_at	2060225	RAB27A	 RAB27A, member RAS oncogene family
209515_s_at	2060447	RAB27A	 RAB27A, member RAS oncogene family
209516_at	2060669	SMYD5	 SMYD family member 5
209517_s_at	2060873	ASH2L	 ash2 (absent, small, or homeotic)-like (Drosophila)
209518_at	2061111	SMARCD1	 SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1
209519_at	2061393	NCBP1	 nuclear cap binding protein subunit 1, 80kDa
209520_s_at	2061622	NCBP1	 nuclear cap binding protein subunit 1, 80kDa
209521_s_at	2061853	AMOT	 angiomotin
209522_s_at	2062047	CRAT	 carnitine O-acetyltransferase
209523_at	2062262	TAF2	 TAF2 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 150kDa
209524_at	2062527	HDGFRP3	 hepatoma-derived growth factor, related protein 3
209525_at	2062763	HDGFRP3	 hepatoma-derived growth factor, related protein 3
209526_s_at	2062999	HDGFRP3	 hepatoma-derived growth factor, related protein 3
209527_at	2063238	EXOSC2	 exosome component 2
209528_s_at	2063442	TELO2	 telomere maintenance 2
209529_at	2063651	PPAP2C	 phosphatidic acid phosphatase type 2C
209530_at	2063875	CACNB3	 calcium channel, voltage-dependent, beta 3 subunit
209531_at	2064111	GSTZ1	 glutathione S-transferase zeta 1
209532_at	2064327	PLAA	 phospholipase A2-activating protein
209533_s_at	2064545	PLAA	 phospholipase A2-activating protein
209534_x_at	2064765	AKAP13	 A kinase (PRKA) anchor protein 13
209535_s_at	2064987	---	 ---
209536_s_at	2065172	EHD4	 EH-domain containing 4
209537_at	2065381	EXTL2	 exostosin-like glycosyltransferase 2
209538_at	2065601	ZNF32	 zinc finger protein 32
209539_at	2065808	ARHGEF6	 Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6
209540_at	2066047	IGF1	 insulin-like growth factor 1 (somatomedin C)
209541_at	2066275	IGF1	 insulin-like growth factor 1 (somatomedin C)
209542_x_at	2066501	IGF1	 insulin-like growth factor 1 (somatomedin C)
209543_s_at	2066731	CD34	 CD34 molecule
209544_at	2066926	RIPK2	 receptor-interacting serine-threonine kinase 2
209545_s_at	2067159	RIPK2	 receptor-interacting serine-threonine kinase 2
209546_s_at	2067391	APOL1	 apolipoprotein L, 1
209547_s_at	2067596	SUGP1	 SURP and G patch domain containing 1
209549_s_at	2067820	DGUOK	 deoxyguanosine kinase
209550_at	2068028	NDN	 necdin, melanoma antigen (MAGE) family member
209551_at	2068255	YIPF4	 Yip1 domain family, member 4
209552_at	2068467	PAX8	 paired box 8
209553_at	2068664	VPS8	 vacuolar protein sorting 8 homolog (S. cerevisiae)
209554_at	2068896	CD36	 CD36 molecule (thrombospondin receptor)
209555_s_at	2069123	CD36	 CD36 molecule (thrombospondin receptor)
209556_at	2069349	NCDN	 neurochondrin
209557_s_at	2069542	NCDN	 neurochondrin
209558_s_at	2069742	HIP1R	 huntingtin interacting protein 1 related
209559_at	2069969	HIP1R	 huntingtin interacting protein 1 related
209560_s_at	2070195	DLK1	 delta-like 1 homolog (Drosophila)
209561_at	2070421	THBS3	 thrombospondin 3
209563_x_at	2070621	CALM1 /// CALM2 /// CALM3	 calmodulin 1 (phosphorylase kinase, delta) /// calmodulin 2 (phosphorylase kinase, delta) /// calmodulin 3 (phosphorylase kinase, delta)
209565_at	2070965	RNF113A	 ring finger protein 113A
209566_at	2071177	INSIG2	 insulin induced gene 2
209567_at	2071386	RRS1	 RRS1 ribosome biogenesis regulator homolog (S. cerevisiae)
209568_s_at	2071629	RGL1	 ral guanine nucleotide dissociation stimulator-like 1
209569_x_at	2071869	NSG1	 neuron specific gene family member 1
209570_s_at	2072091	NSG1	 neuron specific gene family member 1
209571_at	2072313	CIR1	 corepressor interacting with RBPJ, 1
209572_s_at	2072532	EED	 embryonic ectoderm development
209573_s_at	2072747	LDLRAD4	 low density lipoprotein receptor class A domain containing 4
209574_s_at	2072996	LDLRAD4	 low density lipoprotein receptor class A domain containing 4
209575_at	2073244	IL10RB	 interleukin 10 receptor, beta
209576_at	2073457	GNAI1	 guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 1
209577_at	2073728	PCYT2	 phosphate cytidylyltransferase 2, ethanolamine
209578_s_at	2073960	POFUT2	 protein O-fucosyltransferase 2
209579_s_at	2074177	MBD4	 methyl-CpG binding domain protein 4
209580_s_at	2074397	MBD4	 methyl-CpG binding domain protein 4
209581_at	2074617	PLA2G16	 phospholipase A2, group XVI
209582_s_at	2074832	CD200	 CD200 molecule
209583_s_at	2075032	CD200	 CD200 molecule
209584_x_at	2075233	APOBEC3C	 apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3C
209585_s_at	2075490	MINPP1	 multiple inositol-polyphosphate phosphatase 1
209586_s_at	2075724	PRUNE	 prune exopolyphosphatase
209587_at	2075935	PITX1	 paired-like homeodomain 1
209588_at	2076149	EPHB2	 EPH receptor B2
209589_s_at	2076346	EPHB2	 EPH receptor B2
209590_at	2076547	BMP7	 bone morphogenetic protein 7
209591_s_at	2076761	BMP7	 bone morphogenetic protein 7
209592_s_at	2076977	DCAF7	 DDB1 and CUL4 associated factor 7
209593_s_at	2077194	TOR1B	 torsin family 1, member B (torsin B)
209594_x_at	2077416	PSG9	 pregnancy specific beta-1-glycoprotein 9
209595_at	2077643	GTF2F2	 general transcription factor IIF, polypeptide 2, 30kDa
209596_at	2077882	MXRA5	 matrix-remodelling associated 5
209597_s_at	2078098	PNMA2	 paraneoplastic Ma antigen 2
209598_at	2078315	PNMA2	 paraneoplastic Ma antigen 2
209599_s_at	2078527	PRUNE	 prune exopolyphosphatase
209600_s_at	2078738	ACOX1	 acyl-CoA oxidase 1, palmitoyl
209601_at	2078953	ACOX1	 acyl-CoA oxidase 1, palmitoyl
209602_s_at	2079173	GATA3	 GATA binding protein 3
209603_at	2079390	GATA3	 GATA binding protein 3
209604_s_at	2079602	GATA3	 GATA binding protein 3
209605_at	2079812	TST	 thiosulfate sulfurtransferase (rhodanese)
209606_at	2080036	CYTIP	 cytohesin 1 interacting protein
209607_x_at	2080252	LOC101929857 /// SLX1A-SULT1A3 /// SLX1B-SULT1A4 /// SULT1A3 /// SULT1A4	 sulfotransferase 1A3/1A4-like /// SLX1A-SULT1A3 readthrough (NMD candidate) /// SLX1B-SULT1A4 readthrough (NMD candidate) /// sulfotransferase family, cytosolic, 1A, phenol-preferring, member 3 /// sulfotransferase family, cytosolic, 1A, phenol-preferring, member 4
209608_s_at	2080771	ACAT2	 acetyl-CoA acetyltransferase 2
209609_s_at	2080988	MRPL9	 mitochondrial ribosomal protein L9
209610_s_at	2081207	SLC1A4	 solute carrier family 1 (glutamate/neutral amino acid transporter), member 4
209611_s_at	2081471	SLC1A4	 solute carrier family 1 (glutamate/neutral amino acid transporter), member 4
209612_s_at	2081735	ADH1B	 alcohol dehydrogenase 1B (class I), beta polypeptide
209613_s_at	2081974	ADH1B	 alcohol dehydrogenase 1B (class I), beta polypeptide
209614_at	2082211	ADH1B	 alcohol dehydrogenase 1B (class I), beta polypeptide
209615_s_at	2082447	PAK1	 p21 protein (Cdc42/Rac)-activated kinase 1
209616_s_at	2082674	CES1 /// LOC100653057	 carboxylesterase 1 /// liver carboxylesterase 1-like
209617_s_at	2082929	CTNND2	 catenin (cadherin-associated protein), delta 2
209618_at	2083164	CTNND2	 catenin (cadherin-associated protein), delta 2
209619_at	2083399	CD74	 CD74 molecule, major histocompatibility complex, class II invariant chain
209620_s_at	2083654	ABCB7	 ATP-binding cassette, sub-family B (MDR/TAP), member 7
209621_s_at	2083896	PDLIM3	 PDZ and LIM domain 3
209622_at	2084101	STK16	 serine/threonine kinase 16
209623_at	2084312	MCCC2	 methylcrotonoyl-CoA carboxylase 2 (beta)
209624_s_at	2084535	MCCC2	 methylcrotonoyl-CoA carboxylase 2 (beta)
209625_at	2084762	PIGH	 phosphatidylinositol glycan anchor biosynthesis, class H
209626_s_at	2085001	OSBPL3	 oxysterol binding protein-like 3
209627_s_at	2085221	OSBPL3	 oxysterol binding protein-like 3
209628_at	2085441	NXT2	 nuclear transport factor 2-like export factor 2
209629_s_at	2085673	NXT2	 nuclear transport factor 2-like export factor 2
209630_s_at	2085905	FBXW2	 F-box and WD repeat domain containing 2
209631_s_at	2086132	GPR37 /// SEL1L2	 G protein-coupled receptor 37 (endothelin receptor type B-like) /// sel-1 suppressor of lin-12-like 2 (C. elegans)
209632_at	2086445	PPP2R3A	 protein phosphatase 2, regulatory subunit B'', alpha
209633_at	2086685	PPP2R3A	 protein phosphatase 2, regulatory subunit B'', alpha
209635_at	2086924	AP1S1	 adaptor-related protein complex 1, sigma 1 subunit
209636_at	2087158	NFKB2	 nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)
209637_s_at	2087422	RGS12	 regulator of G-protein signaling 12
209638_x_at	2087644	RGS12	 regulator of G-protein signaling 12
209639_s_at	2087866	RGS12	 regulator of G-protein signaling 12
209640_at	2088093	PML	 promyelocytic leukemia
209641_s_at	2088299	ABCC3	 ATP-binding cassette, sub-family C (CFTR/MRP), member 3
209642_at	2088539	BUB1	 BUB1 mitotic checkpoint serine/threonine kinase
209643_s_at	2088767	PLD2	 phospholipase D2
209644_x_at	2088967	CDKN2A	 cyclin-dependent kinase inhibitor 2A
209645_s_at	2089189	ALDH1B1	 aldehyde dehydrogenase 1 family, member B1
